ID: tud1100  COLLEGE: itb  SURNAME: Aburto  	FIRSTNAME: Anjelica 
ID: tud2030  COLLEGE: dit  SURNAME: Sawyer  	FIRSTNAME: Rob 
ID: tud2031  COLLEGE: dit  SURNAME: Sawyer  	FIRSTNAME: Rob 
ID: tud2032  COLLEGE: dit  SURNAME: Sawyer  	FIRSTNAME: Rob 
ID: tud2033  COLLEGE: dit  SURNAME: Sawyer  	FIRSTNAME: Rob 
ID: tud2034  COLLEGE: dit  SURNAME: Sawyer  	FIRSTNAME: Rob 
ID: tud2035  COLLEGE: dit  SURNAME: Schuett 	FIRSTNAME: Darline 
ID: tud2036  COLLEGE: dit  SURNAME: Schuett 	FIRSTNAME: Darline 
ID: tud2037  COLLEGE: dit  SURNAME: Schuett 	FIRSTNAME: Darline 
ID: tud2038  COLLEGE: dit  SURNAME: Schuett 	FIRSTNAME: Darline 
ID: tud2039  COLLEGE: dit  SURNAME: Schuett 	FIRSTNAME: Darline 
ID: tud2040  COLLEGE: itt  SURNAME: Serrano 	FIRSTNAME: Adria 
ID: tud2041  COLLEGE: itt  SURNAME: Serrano 	FIRSTNAME: Adria 
ID: tud2042  COLLEGE: itt  SURNAME: Serrano 	FIRSTNAME: Adria 
ID: tud2043  COLLEGE: itt  SURNAME: Serrano 	FIRSTNAME: Adria 
ID: tud2044  COLLEGE: itt  SURNAME: Serrano 	FIRSTNAME: Adria 
ID: tud2045  COLLEGE: itt  SURNAME: Shattles 	FIRSTNAME: Corene 
ID: tud2046  COLLEGE: itt  SURNAME: Shattles 	FIRSTNAME: Corene 
ID: tud2047  COLLEGE: itt  SURNAME: Shattles 	FIRSTNAME: Corene 
ID: tud2048  COLLEGE: itt  SURNAME: Shattles 	FIRSTNAME: Corene 
ID: tud2049  COLLEGE: itt  SURNAME: Shattles 	FIRSTNAME: Corene 
ID: tud2050  COLLEGE: itt  SURNAME: Sheneman 	FIRSTNAME: Christoper 
ID: tud2051  COLLEGE: itt  SURNAME: Sheneman 	FIRSTNAME: Christoper 
ID: tud2052  COLLEGE: itt  SURNAME: Sheneman 	FIRSTNAME: Christoper 
ID: tud2053  COLLEGE: itt  SURNAME: Sheneman 	FIRSTNAME: Christoper 
ID: tud2054  COLLEGE: itt  SURNAME: Sheneman 	FIRSTNAME: Christoper 
ID: tud2055  COLLEGE: dit  SURNAME: Shepherd 	FIRSTNAME: Dexter 
ID: tud2056  COLLEGE: dit  SURNAME: Shepherd 	FIRSTNAME: Dexter 
ID: tud2057  COLLEGE: dit  SURNAME: Shepherd 	FIRSTNAME: Dexter 
ID: tud2058  COLLEGE: dit  SURNAME: Shepherd 	FIRSTNAME: Dexter 
ID: tud2059  COLLEGE: dit  SURNAME: Shepherd 	FIRSTNAME: Dexter 
ID: tud2060  COLLEGE: itt  SURNAME: Shingler 	FIRSTNAME: Makeda 
ID: tud2061  COLLEGE: itt  SURNAME: Shingler 	FIRSTNAME: Makeda 
ID: tud2062  COLLEGE: itt  SURNAME: Shingler 	FIRSTNAME: Makeda 
ID: tud2063  COLLEGE: itt  SURNAME: Shingler 	FIRSTNAME: Makeda 
ID: tud2064  COLLEGE: itt  SURNAME: Shingler 	FIRSTNAME: Makeda 
ID: tud2065  COLLEGE: dit  SURNAME: Shrader 	FIRSTNAME: Janna 
ID: tud2066  COLLEGE: dit  SURNAME: Shrader 	FIRSTNAME: Janna 
ID: tud2067  COLLEGE: dit  SURNAME: Shrader 	FIRSTNAME: Janna 
ID: tud2068  COLLEGE: dit  SURNAME: Shrader 	FIRSTNAME: Janna 
ID: tud2069  COLLEGE: dit  SURNAME: Shrader 	FIRSTNAME: Janna 
ID: tud2070  COLLEGE: itb  SURNAME: Sleeth  	FIRSTNAME: Shawana 
ID: tud2071  COLLEGE: itb  SURNAME: Sleeth  	FIRSTNAME: Shawana 
ID: tud2072  COLLEGE: itb  SURNAME: Sleeth  	FIRSTNAME: Shawana 
ID: tud2073  COLLEGE: itb  SURNAME: Sleeth  	FIRSTNAME: Shawana 
ID: tud2074  COLLEGE: itb  SURNAME: Sleeth  	FIRSTNAME: Shawana 
ID: tud2075  COLLEGE: itt  SURNAME: Stankiewicz 	FIRSTNAME: Marlys 
ID: tud2076  COLLEGE: itt  SURNAME: Stankiewicz 	FIRSTNAME: Marlys 
ID: tud2077  COLLEGE: itt  SURNAME: Stankiewicz 	FIRSTNAME: Marlys 
ID: tud2078  COLLEGE: itt  SURNAME: Stankiewicz 	FIRSTNAME: Marlys 
ID: tud2079  COLLEGE: itt  SURNAME: Stankiewicz 	FIRSTNAME: Marlys 
ID: tud2080  COLLEGE: itt  SURNAME: Starkweather 	FIRSTNAME: Camellia 
ID: tud2081  COLLEGE: itt  SURNAME: Starkweather 	FIRSTNAME: Camellia 
ID: tud2082  COLLEGE: itt  SURNAME: Starkweather 	FIRSTNAME: Camellia 
ID: tud2083  COLLEGE: itt  SURNAME: Starkweather 	FIRSTNAME: Camellia 
ID: tud2084  COLLEGE: itt  SURNAME: Starkweather 	FIRSTNAME: Camellia 
ID: tud2085  COLLEGE: dit  SURNAME: Steveson 	FIRSTNAME: Rachael 
ID: tud2086  COLLEGE: dit  SURNAME: Steveson 	FIRSTNAME: Rachael 
ID: tud2087  COLLEGE: dit  SURNAME: Steveson 	FIRSTNAME: Rachael 
ID: tud2088  COLLEGE: dit  SURNAME: Steveson 	FIRSTNAME: Rachael 
ID: tud2089  COLLEGE: dit  SURNAME: Steveson 	FIRSTNAME: Rachael 
ID: tud2090  COLLEGE: itt  SURNAME: Studley 	FIRSTNAME: Jann 
ID: tud2091  COLLEGE: itt  SURNAME: Studley 	FIRSTNAME: Jann 
ID: tud2092  COLLEGE: itt  SURNAME: Studley 	FIRSTNAME: Jann 
ID: tud2093  COLLEGE: itt  SURNAME: Studley 	FIRSTNAME: Jann 
ID: tud2094  COLLEGE: itt  SURNAME: Studley 	FIRSTNAME: Jann 
ID: tud2095  COLLEGE: dit  SURNAME: Study   	FIRSTNAME: Lovetta 
ID: tud2096  COLLEGE: dit  SURNAME: Study   	FIRSTNAME: Lovetta 
ID: tud2097  COLLEGE: dit  SURNAME: Study   	FIRSTNAME: Lovetta 
ID: tud2098  COLLEGE: dit  SURNAME: Study   	FIRSTNAME: Lovetta 
ID: tud2099  COLLEGE: dit  SURNAME: Study   	FIRSTNAME: Lovetta 
ID: tud2100  COLLEGE: itb  SURNAME: Sund    	FIRSTNAME: Shaneka 
ID: tud2101  COLLEGE: itb  SURNAME: Sund    	FIRSTNAME: Shaneka 
ID: tud2102  COLLEGE: itb  SURNAME: Sund    	FIRSTNAME: Shaneka 
ID: tud2103  COLLEGE: itb  SURNAME: Sund    	FIRSTNAME: Shaneka 
ID: tud2104  COLLEGE: itb  SURNAME: Sund    	FIRSTNAME: Shaneka 
ID: tud2105  COLLEGE: itb  SURNAME: Talentino 	FIRSTNAME: Erasmo 
ID: tud2106  COLLEGE: itb  SURNAME: Talentino 	FIRSTNAME: Erasmo 
ID: tud2107  COLLEGE: itb  SURNAME: Talentino 	FIRSTNAME: Erasmo 
ID: tud2108  COLLEGE: itb  SURNAME: Talentino 	FIRSTNAME: Erasmo 
ID: tud2109  COLLEGE: itb  SURNAME: Talentino 	FIRSTNAME: Erasmo 
ID: tud2110  COLLEGE: itt  SURNAME: Thoms   	FIRSTNAME: Gertrude 
ID: tud2111  COLLEGE: itt  SURNAME: Thoms   	FIRSTNAME: Gertrude 
ID: tud2112  COLLEGE: itt  SURNAME: Thoms   	FIRSTNAME: Gertrude 
ID: tud2113  COLLEGE: itt  SURNAME: Thoms   	FIRSTNAME: Gertrude 
ID: tud2114  COLLEGE: itt  SURNAME: Thoms   	FIRSTNAME: Gertrude 
ID: tud2115  COLLEGE: itb  SURNAME: Thorington 	FIRSTNAME: Taina 
ID: tud2116  COLLEGE: itb  SURNAME: Thorington 	FIRSTNAME: Taina 
ID: tud2117  COLLEGE: itb  SURNAME: Thorington 	FIRSTNAME: Taina 
ID: tud2118  COLLEGE: itb  SURNAME: Thorington 	FIRSTNAME: Taina 
ID: tud2119  COLLEGE: itb  SURNAME: Thorington 	FIRSTNAME: Taina 
ID: tud2120  COLLEGE: dit  SURNAME: Throckmorton 	FIRSTNAME: Jean 
ID: tud2121  COLLEGE: dit  SURNAME: Throckmorton 	FIRSTNAME: Jean 
ID: tud2122  COLLEGE: dit  SURNAME: Throckmorton 	FIRSTNAME: Jean 
ID: tud2123  COLLEGE: dit  SURNAME: Throckmorton 	FIRSTNAME: Jean 
ID: tud2124  COLLEGE: dit  SURNAME: Throckmorton 	FIRSTNAME: Jean 
ID: tud2125  COLLEGE: itb  SURNAME: Torain  	FIRSTNAME: Terina 
ID: tud2126  COLLEGE: itb  SURNAME: Torain  	FIRSTNAME: Terina 
ID: tud2127  COLLEGE: itb  SURNAME: Torain  	FIRSTNAME: Terina 
ID: tud2128  COLLEGE: itb  SURNAME: Torain  	FIRSTNAME: Terina 
ID: tud2129  COLLEGE: itb  SURNAME: Torain  	FIRSTNAME: Terina 
ID: tud2130  COLLEGE: dit  SURNAME: Torner  	FIRSTNAME: Mike 
ID: tud2131  COLLEGE: dit  SURNAME: Torner  	FIRSTNAME: Mike 
ID: tud2132  COLLEGE: dit  SURNAME: Torner  	FIRSTNAME: Mike 
ID: tud2133  COLLEGE: dit  SURNAME: Torner  	FIRSTNAME: Mike 
ID: tud2134  COLLEGE: dit  SURNAME: Torner  	FIRSTNAME: Mike 
ID: tud2135  COLLEGE: itt  SURNAME: Totman  	FIRSTNAME: Claretta 
ID: tud2136  COLLEGE: itt  SURNAME: Totman  	FIRSTNAME: Claretta 
ID: tud2137  COLLEGE: itt  SURNAME: Totman  	FIRSTNAME: Claretta 
ID: tud2138  COLLEGE: itt  SURNAME: Totman  	FIRSTNAME: Claretta 
ID: tud2139  COLLEGE: itt  SURNAME: Totman  	FIRSTNAME: Claretta 
ID: tud2140  COLLEGE: itb  SURNAME: Touchette 	FIRSTNAME: Taryn 
ID: tud2141  COLLEGE: itb  SURNAME: Touchette 	FIRSTNAME: Taryn 
ID: tud2142  COLLEGE: itb  SURNAME: Touchette 	FIRSTNAME: Taryn 
ID: tud2143  COLLEGE: itb  SURNAME: Touchette 	FIRSTNAME: Taryn 
ID: tud2144  COLLEGE: itb  SURNAME: Touchette 	FIRSTNAME: Taryn 
ID: tud2145  COLLEGE: itb  SURNAME: Toupin  	FIRSTNAME: Twana 
ID: tud2146  COLLEGE: itb  SURNAME: Toupin  	FIRSTNAME: Twana 
ID: tud2147  COLLEGE: itb  SURNAME: Toupin  	FIRSTNAME: Twana 
ID: tud2148  COLLEGE: itb  SURNAME: Toupin  	FIRSTNAME: Twana 
ID: tud2149  COLLEGE: itb  SURNAME: Toupin  	FIRSTNAME: Twana 
ID: tud2150  COLLEGE: itt  SURNAME: Tracey  	FIRSTNAME: Pilar 
ID: tud2151  COLLEGE: itt  SURNAME: Tracey  	FIRSTNAME: Pilar 
ID: tud2152  COLLEGE: itt  SURNAME: Tracey  	FIRSTNAME: Pilar 
ID: tud2153  COLLEGE: itt  SURNAME: Tracey  	FIRSTNAME: Pilar 
ID: tud2154  COLLEGE: itt  SURNAME: Tracey  	FIRSTNAME: Pilar 
ID: tud2155  COLLEGE: dit  SURNAME: Tripodi 	FIRSTNAME: Vivien 
ID: tud2156  COLLEGE: dit  SURNAME: Tripodi 	FIRSTNAME: Vivien 
ID: tud2157  COLLEGE: dit  SURNAME: Tripodi 	FIRSTNAME: Vivien 
ID: tud2158  COLLEGE: dit  SURNAME: Tripodi 	FIRSTNAME: Vivien 
ID: tud2159  COLLEGE: dit  SURNAME: Tripodi 	FIRSTNAME: Vivien 
ID: tud2160  COLLEGE: itt  SURNAME: Troiano 	FIRSTNAME: Ha 
ID: tud2161  COLLEGE: itt  SURNAME: Troiano 	FIRSTNAME: Ha 
ID: tud2162  COLLEGE: itt  SURNAME: Troiano 	FIRSTNAME: Ha 
ID: tud2163  COLLEGE: itt  SURNAME: Troiano 	FIRSTNAME: Ha 
ID: tud2164  COLLEGE: itt  SURNAME: Troiano 	FIRSTNAME: Ha 
ID: tud2165  COLLEGE: itb  SURNAME: Tromblay 	FIRSTNAME: Marlon 
ID: tud2166  COLLEGE: itb  SURNAME: Tromblay 	FIRSTNAME: Marlon 
ID: tud2167  COLLEGE: itb  SURNAME: Tromblay 	FIRSTNAME: Marlon 
ID: tud2168  COLLEGE: itb  SURNAME: Tromblay 	FIRSTNAME: Marlon 
ID: tud2169  COLLEGE: itb  SURNAME: Tromblay 	FIRSTNAME: Marlon 
ID: tud2170  COLLEGE: itt  SURNAME: Tuma    	FIRSTNAME: Joetta 
ID: tud2171  COLLEGE: itt  SURNAME: Tuma    	FIRSTNAME: Joetta 
ID: tud2172  COLLEGE: itt  SURNAME: Tuma    	FIRSTNAME: Joetta 
ID: tud2173  COLLEGE: itt  SURNAME: Tuma    	FIRSTNAME: Joetta 
ID: tud2174  COLLEGE: itt  SURNAME: Tuma    	FIRSTNAME: Joetta 
ID: tud2175  COLLEGE: itb  SURNAME: Turziano 	FIRSTNAME: Kip 
ID: tud2176  COLLEGE: itb  SURNAME: Turziano 	FIRSTNAME: Kip 
ID: tud2177  COLLEGE: itb  SURNAME: Turziano 	FIRSTNAME: Kip 
ID: tud2178  COLLEGE: itb  SURNAME: Turziano 	FIRSTNAME: Kip 
ID: tud2179  COLLEGE: itb  SURNAME: Turziano 	FIRSTNAME: Kip 
ID: tud2180  COLLEGE: itb  SURNAME: Ungar   	FIRSTNAME: Cathern 
ID: tud2181  COLLEGE: itb  SURNAME: Ungar   	FIRSTNAME: Cathern 
ID: tud2182  COLLEGE: itb  SURNAME: Ungar   	FIRSTNAME: Cathern 
ID: tud2183  COLLEGE: itb  SURNAME: Ungar   	FIRSTNAME: Cathern 
ID: tud2184  COLLEGE: itb  SURNAME: Ungar   	FIRSTNAME: Cathern 
ID: tud2185  COLLEGE: dit  SURNAME: Vaughns 	FIRSTNAME: Kasha 
ID: tud2186  COLLEGE: dit  SURNAME: Vaughns 	FIRSTNAME: Kasha 
ID: tud2187  COLLEGE: dit  SURNAME: Vaughns 	FIRSTNAME: Kasha 
ID: tud2188  COLLEGE: dit  SURNAME: Vaughns 	FIRSTNAME: Kasha 
ID: tud2189  COLLEGE: dit  SURNAME: Vaughns 	FIRSTNAME: Kasha 
ID: tud2190  COLLEGE: dit  SURNAME: Wargo   	FIRSTNAME: Rufina 
ID: tud2191  COLLEGE: dit  SURNAME: Wargo   	FIRSTNAME: Rufina 
ID: tud2192  COLLEGE: dit  SURNAME: Wargo   	FIRSTNAME: Rufina 
ID: tud2193  COLLEGE: dit  SURNAME: Wargo   	FIRSTNAME: Rufina 
ID: tud2194  COLLEGE: dit  SURNAME: Wargo   	FIRSTNAME: Rufina 
ID: tud2195  COLLEGE: itt  SURNAME: Watts   	FIRSTNAME: Danyell 
ID: tud2196  COLLEGE: itt  SURNAME: Watts   	FIRSTNAME: Danyell 
ID: tud2197  COLLEGE: itt  SURNAME: Watts   	FIRSTNAME: Danyell 
ID: tud2198  COLLEGE: itt  SURNAME: Watts   	FIRSTNAME: Danyell 
ID: tud2199  COLLEGE: itt  SURNAME: Watts   	FIRSTNAME: Danyell 
ID: tud2200  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2201  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2202  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2203  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2204  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2205  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2206  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2207  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2208  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2209  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2210  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2211  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2212  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2213  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2214  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2215  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2216  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2217  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2218  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2219  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2220  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2221  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2222  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2223  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2224  COLLEGE: dit  SURNAME: Weedman 	FIRSTNAME: Hash 
ID: tud2225  COLLEGE: itt  SURNAME: Wein    	FIRSTNAME: Petronila 
ID: tud2226  COLLEGE: itt  SURNAME: Wein    	FIRSTNAME: Petronila 
ID: tud2227  COLLEGE: itt  SURNAME: Wein    	FIRSTNAME: Petronila 
ID: tud2228  COLLEGE: itt  SURNAME: Wein    	FIRSTNAME: Petronila 
ID: tud2229  COLLEGE: itt  SURNAME: Wein    	FIRSTNAME: Petronila 
ID: tud2230  COLLEGE: dit  SURNAME: Weinmann 	FIRSTNAME: Dominic 
ID: tud2231  COLLEGE: dit  SURNAME: Weinmann 	FIRSTNAME: Dominic 
ID: tud2232  COLLEGE: dit  SURNAME: Weinmann 	FIRSTNAME: Dominic 
ID: tud2233  COLLEGE: dit  SURNAME: Weinmann 	FIRSTNAME: Dominic 
ID: tud2234  COLLEGE: dit  SURNAME: Weinmann 	FIRSTNAME: Dominic 
ID: tud2235  COLLEGE: itb  SURNAME: Weisinger 	FIRSTNAME: Reed 
ID: tud2236  COLLEGE: itb  SURNAME: Weisinger 	FIRSTNAME: Reed 
ID: tud2237  COLLEGE: itb  SURNAME: Weisinger 	FIRSTNAME: Reed 
ID: tud2238  COLLEGE: itb  SURNAME: Weisinger 	FIRSTNAME: Reed 
ID: tud2239  COLLEGE: itb  SURNAME: Weisinger 	FIRSTNAME: Reed 
ID: tud2240  COLLEGE: itt  SURNAME: Weiss   	FIRSTNAME: Frederic 
ID: tud2241  COLLEGE: itt  SURNAME: Weiss   	FIRSTNAME: Frederic 
ID: tud2242  COLLEGE: itt  SURNAME: Weiss   	FIRSTNAME: Frederic 
ID: tud2243  COLLEGE: itt  SURNAME: Weiss   	FIRSTNAME: Frederic 
ID: tud2244  COLLEGE: itt  SURNAME: Weiss   	FIRSTNAME: Frederic 
ID: tud2245  COLLEGE: dit  SURNAME: Wetherby 	FIRSTNAME: Marcelino 
ID: tud2246  COLLEGE: dit  SURNAME: Wetherby 	FIRSTNAME: Marcelino 
ID: tud2247  COLLEGE: dit  SURNAME: Wetherby 	FIRSTNAME: Marcelino 
ID: tud2248  COLLEGE: dit  SURNAME: Wetherby 	FIRSTNAME: Marcelino 
ID: tud2249  COLLEGE: dit  SURNAME: Wetherby 	FIRSTNAME: Marcelino 
ID: tud2250  COLLEGE: dit  SURNAME: Whittlesey 	FIRSTNAME: Mellissa 
ID: tud2251  COLLEGE: dit  SURNAME: Whittlesey 	FIRSTNAME: Mellissa 
ID: tud2252  COLLEGE: dit  SURNAME: Whittlesey 	FIRSTNAME: Mellissa 
ID: tud2253  COLLEGE: dit  SURNAME: Whittlesey 	FIRSTNAME: Mellissa 
ID: tud2254  COLLEGE: dit  SURNAME: Whittlesey 	FIRSTNAME: Mellissa 
ID: tud2255  COLLEGE: itt  SURNAME: Wiedemann 	FIRSTNAME: Viola 
ID: tud2256  COLLEGE: itt  SURNAME: Wiedemann 	FIRSTNAME: Viola 
ID: tud2257  COLLEGE: itt  SURNAME: Wiedemann 	FIRSTNAME: Viola 
ID: tud2258  COLLEGE: itt  SURNAME: Wiedemann 	FIRSTNAME: Viola 
ID: tud2259  COLLEGE: itt  SURNAME: Wiedemann 	FIRSTNAME: Viola 
ID: tud2260  COLLEGE: dit  SURNAME: Willems 	FIRSTNAME: Lanita 
ID: tud2261  COLLEGE: dit  SURNAME: Willems 	FIRSTNAME: Lanita 
ID: tud2262  COLLEGE: dit  SURNAME: Willems 	FIRSTNAME: Lanita 
ID: tud2263  COLLEGE: dit  SURNAME: Willems 	FIRSTNAME: Lanita 
ID: tud2264  COLLEGE: dit  SURNAME: Willems 	FIRSTNAME: Lanita 
ID: tud2265  COLLEGE: itt  SURNAME: Willer  	FIRSTNAME: Adella 
ID: tud2266  COLLEGE: itt  SURNAME: Willer  	FIRSTNAME: Adella 
ID: tud2267  COLLEGE: itt  SURNAME: Willer  	FIRSTNAME: Adella 
ID: tud2268  COLLEGE: itt  SURNAME: Willer  	FIRSTNAME: Adella 
ID: tud2269  COLLEGE: itt  SURNAME: Willer  	FIRSTNAME: Adella 
ID: tud2270  COLLEGE: itt  SURNAME: Wishon  	FIRSTNAME: Lavada 
ID: tud2271  COLLEGE: itt  SURNAME: Wishon  	FIRSTNAME: Lavada 
ID: tud2272  COLLEGE: itt  SURNAME: Wishon  	FIRSTNAME: Lavada 
ID: tud2273  COLLEGE: itt  SURNAME: Wishon  	FIRSTNAME: Lavada 
ID: tud2274  COLLEGE: itt  SURNAME: Wishon  	FIRSTNAME: Lavada 
ID: tud2275  COLLEGE: itt  SURNAME: Woolf   	FIRSTNAME: Kristan 
ID: tud2276  COLLEGE: itt  SURNAME: Woolf   	FIRSTNAME: Kristan 
ID: tud2277  COLLEGE: itt  SURNAME: Woolf   	FIRSTNAME: Kristan 
ID: tud2278  COLLEGE: itt  SURNAME: Woolf   	FIRSTNAME: Kristan 
ID: tud2279  COLLEGE: itt  SURNAME: Woolf   	FIRSTNAME: Kristan 
ID: tud2280  COLLEGE: dit  SURNAME: Worth   	FIRSTNAME: Tabitha 
ID: tud2281  COLLEGE: dit  SURNAME: Worth   	FIRSTNAME: Tabitha 
ID: tud2282  COLLEGE: dit  SURNAME: Worth   	FIRSTNAME: Tabitha 
ID: tud2283  COLLEGE: dit  SURNAME: Worth   	FIRSTNAME: Tabitha 
ID: tud2284  COLLEGE: dit  SURNAME: Worth   	FIRSTNAME: Tabitha 
ID: tud2285  COLLEGE: itt  SURNAME: Zahl    	FIRSTNAME: Vicki 
ID: tud2286  COLLEGE: itt  SURNAME: Zahl    	FIRSTNAME: Vicki 
ID: tud2287  COLLEGE: itt  SURNAME: Zahl    	FIRSTNAME: Vicki 
ID: tud2288  COLLEGE: itt  SURNAME: Zahl    	FIRSTNAME: Vicki 
ID: tud2289  COLLEGE: itt  SURNAME: Zahl    	FIRSTNAME: Vicki 
ID: tud2290  COLLEGE: itt  SURNAME: Zynda   	FIRSTNAME: Soo 
ID: tud2291  COLLEGE: itt  SURNAME: Zynda   	FIRSTNAME: Soo 
ID: tud2292  COLLEGE: itt  SURNAME: Zynda   	FIRSTNAME: Soo 
ID: tud2293  COLLEGE: itt  SURNAME: Zynda   	FIRSTNAME: Soo 
ID: tud2294  COLLEGE: itt  SURNAME: Zynda   	FIRSTNAME: Soo 
